timestamp,service,container_id,container_name,cpu_percent,memory_usage_bytes,memory_limit_bytes,memory_percent,net_input_bytes,net_output_bytes,block_input_bytes,block_output_bytes,pids
2026-09-26T01:08:38+00:00,php,f2dfc9ad0e11,yii3-benchmarks-php-fpm-php-1,683.51,62212014,33608119091,0.19,3580000000,2370000000,16400,0,21
2026-09-26T01:08:38+00:00,nginx,b0c733ff9f58,yii3-benchmarks-php-fpm-nginx-1,55.82,16137585,33608119091,0.05,1940000000,3210000000,0,4100,17
2026-09-26T01:08:38+00:00,postgres,2114f087e586,yii3-benchmarks-php-fpm-postgres-1,239.39,86266348,33608119091,0.26,11600000,127000000,0,297000000,29
2026-09-26T01:08:38+00:00,valkey,c7844de73b8c,yii3-benchmarks-php-fpm-valkey-1,12.69,3940549,33608119091,0.01,708000000,1270000000,0,0,8
2026-09-26T01:08:41+00:00,php,f2dfc9ad0e11,yii3-benchmarks-php-fpm-php-1,630.31,61341696,33608119091,0.18,3660000000,2490000000,16400,0,21
2026-09-26T01:08:41+00:00,nginx,b0c733ff9f58,yii3-benchmarks-php-fpm-nginx-1,49.41,16808673,33608119091,0.05,2010000000,3290000000,0,4100,17
2026-09-26T01:08:41+00:00,postgres,2114f087e586,yii3-benchmarks-php-fpm-postgres-1,228.24,85867889,33608119091,0.26,17500000,191000000,0,297000000,29
2026-09-26T01:08:41+00:00,valkey,c7844de73b8c,yii3-benchmarks-php-fpm-valkey-1,12.52,3940549,33608119091,0.01,711000000,1280000000,0,0,8
2026-09-26T01:08:44+00:00,php,f2dfc9ad0e11,yii3-benchmarks-php-fpm-php-1,591.17,62673388,33608119091,0.19,3710000000,2570000000,16400,0,21
2026-09-26T01:08:44+00:00,nginx,b0c733ff9f58,yii3-benchmarks-php-fpm-nginx-1,48.76,15550382,33608119091,0.05,2160000000,3440000000,0,4100,17
2026-09-26T01:08:44+00:00,postgres,2114f087e586,yii3-benchmarks-php-fpm-postgres-1,223.73,85563802,33608119091,0.25,23300000,256000000,0,297000000,29
2026-09-26T01:08:44+00:00,valkey,c7844de73b8c,yii3-benchmarks-php-fpm-valkey-1,13.84,4202693,33608119091,0.01,713000000,1280000000,0,0,8
2026-09-26T01:08:47+00:00,php,f2dfc9ad0e11,yii3-benchmarks-php-fpm-php-1,598.97,61949870,33608119091,0.18,3810000000,2730000000,16400,0,21
2026-09-26T01:08:47+00:00,nginx,b0c733ff9f58,yii3-benchmarks-php-fpm-nginx-1,45.99,16242442,33608119091,0.05,2280000000,3560000000,0,4100,17
2026-09-26T01:08:47+00:00,postgres,2114f087e586,yii3-benchmarks-php-fpm-postgres-1,216.71,86245376,33608119091,0.26,29200000,320000000,0,297000000,29
2026-09-26T01:08:47+00:00,valkey,c7844de73b8c,yii3-benchmarks-php-fpm-valkey-1,14.19,3940549,33608119091,0.01,715000000,1280000000,0,0,8
2026-09-26T01:08:50+00:00,php,f2dfc9ad0e11,yii3-benchmarks-php-fpm-php-1,589.89,61645783,33608119091,0.18,3890000000,2850000000,16400,0,21
2026-09-26T01:08:50+00:00,nginx,b0c733ff9f58,yii3-benchmarks-php-fpm-nginx-1,46.08,15539896,33608119091,0.05,2390000000,3680000000,0,4100,17
2026-09-26T01:08:50+00:00,postgres,2114f087e586,yii3-benchmarks-php-fpm-postgres-1,213.51,86455091,33608119091,0.26,35000000,385000000,0,297000000,29
2026-09-26T01:08:50+00:00,valkey,c7844de73b8c,yii3-benchmarks-php-fpm-valkey-1,11,3936354,33608119091,0.01,717000000,1290000000,0,0,8
2026-09-26T01:08:54+00:00,php,f2dfc9ad0e11,yii3-benchmarks-php-fpm-php-1,641.74,62421729,33608119091,0.19,3960000000,2980000000,16400,0,21
2026-09-26T01:08:54+00:00,nginx,b0c733ff9f58,yii3-benchmarks-php-fpm-nginx-1,51.34,15906898,33608119091,0.05,2510000000,3800000000,0,4100,17
2026-09-26T01:08:54+00:00,postgres,2114f087e586,yii3-benchmarks-php-fpm-postgres-1,229.65,85500887,33608119091,0.25,38900000,428000000,0,297000000,29
2026-09-26T01:08:54+00:00,valkey,c7844de73b8c,yii3-benchmarks-php-fpm-valkey-1,15.25,3940549,33608119091,0.01,719000000,1290000000,0,0,8
2026-09-26T01:08:57+00:00,php,f2dfc9ad0e11,yii3-benchmarks-php-fpm-php-1,619.29,61331210,33608119091,0.18,4040000000,3100000000,16400,0,21
2026-09-26T01:08:57+00:00,nginx,b0c733ff9f58,yii3-benchmarks-php-fpm-nginx-1,48.36,15613297,33608119091,0.05,2620000000,3920000000,0,4100,17
2026-09-26T01:08:57+00:00,postgres,2114f087e586,yii3-benchmarks-php-fpm-postgres-1,223.73,88803901,33608119091,0.26,44800000,492000000,0,297000000,29
2026-09-26T01:08:57+00:00,valkey,c7844de73b8c,yii3-benchmarks-php-fpm-valkey-1,12.28,3940549,33608119091,0.01,721000000,1290000000,0,0,8
2026-09-26T01:09:00+00:00,php,f2dfc9ad0e11,yii3-benchmarks-php-fpm-php-1,691.21,62599987,33608119091,0.19,4120000000,3210000000,16400,0,21
2026-09-26T01:09:00+00:00,nginx,b0c733ff9f58,yii3-benchmarks-php-fpm-nginx-1,56.38,15529411,33608119091,0.05,2740000000,4030000000,0,4100,17
2026-09-26T01:09:00+00:00,postgres,2114f087e586,yii3-benchmarks-php-fpm-postgres-1,244.93,85458944,33608119091,0.25,52500000,578000000,0,297000000,29
2026-09-26T01:09:00+00:00,valkey,c7844de73b8c,yii3-benchmarks-php-fpm-valkey-1,14.39,3940549,33608119091,0.01,723000000,1300000000,0,0,8
2026-09-26T01:09:03+00:00,php,f2dfc9ad0e11,yii3-benchmarks-php-fpm-php-1,701.35,62715331,33608119091,0.19,4190000000,3340000000,16400,0,21
2026-09-26T01:09:03+00:00,nginx,b0c733ff9f58,yii3-benchmarks-php-fpm-nginx-1,56.28,16525558,33608119091,0.05,2850000000,4150000000,0,4100,17
2026-09-26T01:09:03+00:00,postgres,2114f087e586,yii3-benchmarks-php-fpm-postgres-1,240.79,91005911,33608119091,0.27,56500000,621000000,0,297000000,29
2026-09-26T01:09:03+00:00,valkey,c7844de73b8c,yii3-benchmarks-php-fpm-valkey-1,16.45,3940549,33608119091,0.01,726000000,1300000000,0,0,8
2026-09-26T01:09:06+00:00,php,f2dfc9ad0e11,yii3-benchmarks-php-fpm-php-1,698.87,62358815,33608119091,0.19,4270000000,3460000000,16400,0,21
2026-09-26T01:09:06+00:00,nginx,b0c733ff9f58,yii3-benchmarks-php-fpm-nginx-1,56.88,15550382,33608119091,0.05,2960000000,4270000000,0,4100,17
2026-09-26T01:09:06+00:00,postgres,2114f087e586,yii3-benchmarks-php-fpm-postgres-1,247.52,85700116,33608119091,0.25,64300000,707000000,0,297000000,29
2026-09-26T01:09:06+00:00,valkey,c7844de73b8c,yii3-benchmarks-php-fpm-valkey-1,14.78,3940549,33608119091,0.01,728000000,1310000000,0,0,8
2026-09-26T01:09:09+00:00,php,f2dfc9ad0e11,yii3-benchmarks-php-fpm-php-1,996.12,62736302,33608119091,0.19,4370000000,3610000000,16400,0,21
2026-09-26T01:09:09+00:00,nginx,b0c733ff9f58,yii3-benchmarks-php-fpm-nginx-1,74.97,19671286,33608119091,0.06,3050000000,4360000000,0,4100,17
2026-09-26T01:09:09+00:00,postgres,2114f087e586,yii3-benchmarks-php-fpm-postgres-1,353.2,86801121,33608119091,0.26,71600000,788000000,0,297000000,29
2026-09-26T01:09:09+00:00,valkey,c7844de73b8c,yii3-benchmarks-php-fpm-valkey-1,24.84,3940549,33608119091,0.01,731000000,1310000000,0,0,8
2026-09-26T01:09:12+00:00,php,f2dfc9ad0e11,yii3-benchmarks-php-fpm-php-1,992.87,62725816,33608119091,0.19,4490000000,3800000000,16400,0,21
2026-09-26T01:09:12+00:00,nginx,b0c733ff9f58,yii3-benchmarks-php-fpm-nginx-1,83.76,20059259,33608119091,0.06,3230000000,4540000000,0,4100,17
2026-09-26T01:09:12+00:00,postgres,2114f087e586,yii3-benchmarks-php-fpm-postgres-1,353.47,86182461,33608119091,0.26,81000000,892000000,0,297000000,29
2026-09-26T01:09:12+00:00,valkey,c7844de73b8c,yii3-benchmarks-php-fpm-valkey-1,22.95,3940549,33608119091,0.01,734000000,1320000000,0,0,8
2026-09-26T01:09:15+00:00,php,f2dfc9ad0e11,yii3-benchmarks-php-fpm-php-1,987.45,62232986,33608119091,0.19,4580000000,3940000000,16400,0,21
2026-09-26T01:09:15+00:00,nginx,b0c733ff9f58,yii3-benchmarks-php-fpm-nginx-1,84.5,20279460,33608119091,0.06,3420000000,4740000000,0,4100,17
2026-09-26T01:09:15+00:00,postgres,2114f087e586,yii3-benchmarks-php-fpm-postgres-1,355.21,86717235,33608119091,0.26,90900000,1000000000,0,297000000,29
2026-09-26T01:09:15+00:00,valkey,c7844de73b8c,yii3-benchmarks-php-fpm-valkey-1,24.74,3944743,33608119091,0.01,738000000,1330000000,0,0,8
2026-09-26T01:09:18+00:00,php,f2dfc9ad0e11,yii3-benchmarks-php-fpm-php-1,988.98,62096671,33608119091,0.18,4750000000,4210000000,16400,0,21
