timestamp,service,container_id,container_name,cpu_percent,memory_usage_bytes,memory_limit_bytes,memory_percent,net_input_bytes,net_output_bytes,block_input_bytes,block_output_bytes,pids
2026-09-25T23:52:24+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,81.32,135266304,33608119091,0.4,2280000,5470000,131000,0,31
2026-09-25T23:52:24+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,0.01,36050043,33608119091,0.11,1420,126,0,257000000,9
2026-09-25T23:52:24+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,1.82,9015656,33608119091,0.03,282000,59400,0,0,14
2026-09-25T23:52:27+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,75.45,135161446,33608119091,0.4,3620000,8760000,131000,0,31
2026-09-25T23:52:27+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,2.14,36154900,33608119091,0.11,1420,126,0,257000000,9
2026-09-25T23:52:27+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,1.69,3908043,33608119091,0.01,417000,83300,0,0,8
2026-09-25T23:52:30+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,68.62,135685734,33608119091,0.4,5380000,13100000,131000,0,31
2026-09-25T23:52:30+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,2.92,38860227,33608119091,0.12,1420,126,0,257000000,9
2026-09-25T23:52:30+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,2.2,3908043,33608119091,0.01,508000,99300,0,0,8
2026-09-25T23:52:33+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,73.99,135371162,33608119091,0.4,6700000,16400000,131000,0,31
2026-09-25T23:52:33+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,2,38881198,33608119091,0.12,1490,126,0,257000000,9
2026-09-25T23:52:33+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,0.76,3919577,33608119091,0.01,643000,123000,0,0,8
2026-09-25T23:52:36+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,86.7,134846874,33608119091,0.4,8020000,19700000,131000,0,31
2026-09-25T23:52:36+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,0.01,38902170,33608119091,0.12,1490,126,0,257000000,9
2026-09-25T23:52:36+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,2.5,3903848,33608119091,0.01,778000,147000,0,0,8
2026-09-25T23:52:39+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,79.44,135685734,33608119091,0.4,8910000,21900000,131000,0,31
2026-09-25T23:52:39+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,1.98,38849741,33608119091,0.12,1490,126,0,257000000,9
2026-09-25T23:52:39+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,2.34,3908043,33608119091,0.01,951000,178000,0,0,8
2026-09-25T23:52:42+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,83.88,135580877,33608119091,0.4,10200000,25100000,131000,0,31
2026-09-25T23:52:42+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,0.02,38870712,33608119091,0.12,1490,126,0,257000000,9
2026-09-25T23:52:42+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,0.8,3911188,33608119091,0.01,1080000,200000,0,0,8
2026-09-25T23:52:45+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,81.27,136629453,33608119091,0.41,12000000,29500000,131000,0,31
2026-09-25T23:52:45+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,0.02,38849741,33608119091,0.12,1490,126,0,257000000,9
2026-09-25T23:52:45+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,2.41,3919577,33608119091,0.01,1210000,224000,0,0,8
2026-09-25T23:52:48+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,79.59,134532301,33608119091,0.4,13300000,32800000,131000,0,31
2026-09-25T23:52:48+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,0.02,38954598,33608119091,0.12,1490,126,0,257000000,9
2026-09-25T23:52:48+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,2.45,3960472,33608119091,0.01,1300000,239000,0,0,8
2026-09-25T23:52:51+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,76.5,134322586,33608119091,0.4,14600000,36000000,131000,0,31
2026-09-25T23:52:51+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,3.73,41240494,33608119091,0.12,1490,126,0,277000000,9
2026-09-25T23:52:51+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,2.34,3908043,33608119091,0.01,1480000,271000,0,0,8
2026-09-25T23:52:54+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,138.08,136839168,33608119091,0.41,15900000,39100000,131000,0,31
2026-09-25T23:52:54+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,0.04,41261466,33608119091,0.12,1490,126,0,293000000,9
2026-09-25T23:52:54+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,1.29,3927966,33608119091,0.01,1700000,310000,0,0,8
2026-09-25T23:52:58+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,141.34,136839168,33608119091,0.41,19500000,47900000,131000,0,31
2026-09-25T23:52:58+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,0.02,41230008,33608119091,0.12,1490,126,0,293000000,9
2026-09-25T23:52:58+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,2.55,3919577,33608119091,0.01,1990000,361000,0,0,8
2026-09-25T23:53:01+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,174.87,136524595,33608119091,0.41,22100000,54500000,131000,0,31
2026-09-25T23:53:01+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,0.02,41230008,33608119091,0.12,1490,126,0,293000000,9
2026-09-25T23:53:01+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,3.33,3927966,33608119091,0.01,2180000,395000,0,0,8
2026-09-25T23:53:04+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,169.1,136105165,33608119091,0.4,23900000,58900000,131000,0,31
2026-09-25T23:53:04+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,2.18,41366323,33608119091,0.12,1560,126,0,293000000,9
2026-09-25T23:53:04+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,3.23,3964666,33608119091,0.01,2550000,461000,0,0,8
2026-09-25T23:53:07+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,173.71,136105165,33608119091,0.4,26500000,65400000,131000,0,31
2026-09-25T23:53:07+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,0.01,41250980,33608119091,0.12,1560,126,0,293000000,9
2026-09-25T23:53:07+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,1.55,3858760,33608119091,0.01,2840000,510000,0,0,8
2026-09-25T23:53:10+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,154.02,136839168,33608119091,0.41,29200000,72000000,131000,0,31
2026-09-25T23:53:10+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,3.01,42184212,33608119091,0.13,1560,126,0,293000000,9
2026-09-25T23:53:10+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,3.12,3862954,33608119091,0.01,3120000,561000,0,0,8
2026-09-25T23:53:13+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,146.75,137153741,33608119091,0.41,31800000,78600000,131000,0,31
2026-09-25T23:53:13+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,0.01,42079355,33608119091,0.13,1560,126,0,294000000,9
2026-09-25T23:53:13+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,0.9,3854565,33608119091,0.01,3400000,611000,0,0,8
2026-09-25T23:53:16+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,149.7,137153741,33608119091,0.41,35400000,87300000,131000,0,31
2026-09-25T23:53:16+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,2.07,42184212,33608119091,0.13,1560,126,0,294000000,9
2026-09-25T23:53:16+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,1.2,3850371,33608119091,0.01,3600000,645000,0,0,8
2026-09-25T23:53:19+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,143.86,136839168,33608119091,0.41,38000000,93900000,131000,0,31
2026-09-25T23:53:19+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,2.13,42163241,33608119091,0.13,1560,126,0,294000000,9
2026-09-25T23:53:19+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,1.24,3858760,33608119091,0.01,3970000,711000,0,0,8
2026-09-25T23:53:22+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,146.86,136629453,33608119091,0.41,39800000,98300000,131000,0,31
2026-09-25T23:53:22+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,1.89,42100326,33608119091,0.13,1560,126,0,294000000,9
2026-09-25T23:53:22+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,2.68,3837788,33608119091,0.01,4260000,762000,0,0,8
2026-09-25T23:53:25+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,253.86,137678029,33608119091,0.41,42600000,107000000,131000,0,31
2026-09-25T23:53:25+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,0.01,42142269,33608119091,0.13,1560,126,0,294000000,9
2026-09-25T23:53:25+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,1.46,3841982,33608119091,0.01,4720000,843000,0,0,8
2026-09-25T23:53:28+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,252.92,137678029,33608119091,0.41,47000000,124000000,131000,0,31
2026-09-25T23:53:28+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,0.01,42089841,33608119091,0.13,1560,126,0,294000000,9
2026-09-25T23:53:28+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,3.28,3829400,33608119091,0.01,5260000,939000,0,0,8
2026-09-25T23:53:31+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,258.2,137678029,33608119091,0.41,50300000,137000000,131000,0,31
2026-09-25T23:53:31+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,0.02,42131784,33608119091,0.13,1560,126,0,294000000,9
2026-09-25T23:53:31+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,3.37,3837788,33608119091,0.01,5620000,1000000,0,0,8
2026-09-25T23:53:34+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,253.7,137887744,33608119091,0.41,53600000,150000000,131000,0,31
2026-09-25T23:53:34+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,2.19,42205184,33608119091,0.13,1560,126,0,294000000,9
2026-09-25T23:53:34+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,1.49,3846177,33608119091,0.01,6170000,1100000,0,0,8
2026-09-25T23:53:37+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,245.54,137887744,33608119091,0.41,56900000,164000000,131000,0,31
2026-09-25T23:53:37+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,0.02,42163241,33608119091,0.13,1560,126,0,294000000,9
2026-09-25T23:53:37+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,3.09,3833594,33608119091,0.01,6730000,1200000,0,0,8
2026-09-25T23:53:40+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,254.39,137573171,33608119091,0.41,60200000,177000000,131000,0,31
2026-09-25T23:53:40+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,1.99,42142269,33608119091,0.13,1560,126,0,294000000,9
2026-09-25T23:53:40+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,1.77,3846177,33608119091,0.01,7300000,1300000,0,0,8
2026-09-25T23:53:43+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,239.31,138202317,33608119091,0.41,63500000,190000000,131000,0,31
2026-09-25T23:53:43+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,0.01,42205184,33608119091,0.13,1560,126,0,294000000,9
2026-09-25T23:53:43+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,2.89,3841982,33608119091,0.01,7850000,1400000,0,0,8
2026-09-25T23:53:46+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,220.03,137678029,33608119091,0.41,65700000,199000000,131000,0,31
2026-09-25T23:53:46+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,2.01,42194698,33608119091,0.13,1560,126,0,294000000,9
2026-09-25T23:53:46+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,2.98,3858760,33608119091,0.01,8600000,1530000,0,0,8
2026-09-25T23:53:49+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,251.33,137468314,33608119091,0.41,69000000,212000000,131000,0,31
2026-09-25T23:53:49+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,0.01,42236641,33608119091,0.13,1560,126,0,294000000,9
2026-09-25T23:53:49+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,1.49,3841982,33608119091,0.01,9160000,1630000,0,0,8
2026-09-25T23:53:52+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,231.09,137678029,33608119091,0.41,73400000,229000000,131000,0,31
2026-09-25T23:53:52+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,0.01,42131784,33608119091,0.13,1560,126,0,294000000,9
2026-09-25T23:53:52+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,2.91,3833594,33608119091,0.01,9720000,1730000,0,0,8
2026-09-25T23:53:55+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,382.1,137782886,33608119091,0.41,77800000,246000000,131000,0,31
2026-09-25T23:53:55+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,0.01,42163241,33608119091,0.13,1560,126,0,294000000,9
2026-09-25T23:53:55+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,4.03,3837788,33608119091,0.01,10200000,1800000,0,0,8
2026-09-25T23:53:58+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,381.28,138412032,33608119091,0.41,82700000,266000000,131000,0,31
2026-09-25T23:53:58+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,2.26,42152755,33608119091,0.13,1560,126,0,294000000,9
2026-09-25T23:53:58+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,2.41,3829400,33608119091,0.01,11000000,1950000,0,0,8
2026-09-25T23:54:01+00:00,oxphp,0fb77ee85683,yii3-benchmarks-oxphp-oxphp-1,407.05,138516890,33608119091,0.41,87700000,286000000,131000,0,31
2026-09-25T23:54:01+00:00,postgres,7c182f6ca1ab,yii3-benchmarks-oxphp-postgres-1,0.01,42194698,33608119091,0.13,1560,126,0,294000000,9
2026-09-25T23:54:01+00:00,valkey,02e9553fc52f,yii3-benchmarks-oxphp-valkey-1,4.72,3846177,33608119091,0.01,11800000,2090000,0,0,8
